ola_fecha,entidad,cve_inegi,municipio,tipo_pregunta,universo,partido_contexto,actor,valor_pct,muestra_n,margen_error_pct,casa_encuestadora,pagina_fuente,estatus_dato,nota
2025-12-12,Jalisco,14120,Zapopan,PRECANDIDATO,Condicional: declarantes del partido,MC,GABRIELA CÁRDENAS RODRÍGUEZ,16.5,600,4.3,Massive Caller,81,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-01-12,Jalisco,14120,Zapopan,PRECANDIDATO,Condicional: declarantes del partido,MC,GABRIELA CÁRDENAS RODRÍGUEZ,17.9,600,4.3,Massive Caller,81,PONDERADO,Serie superpuesta con otra del mismo color en esta ola
2026-02-12,Jalisco,14120,Zapopan,PRECANDIDATO,Condicional: declarantes del partido,MC,GABRIELA CÁRDENAS RODRÍGUEZ,20.5,600,4.3,Massive Caller,81,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-03-12,Jalisco,14120,Zapopan,PRECANDIDATO,Condicional: declarantes del partido,MC,GABRIELA CÁRDENAS RODRÍGUEZ,17.1,600,4.3,Massive Caller,81,PONDERADO,Serie superpuesta con otra del mismo color en esta ola
2026-04-12,Jalisco,14120,Zapopan,PRECANDIDATO,Condicional: declarantes del partido,MC,GABRIELA CÁRDENAS RODRÍGUEZ,20.5,600,4.3,Massive Caller,81,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-05-12,Jalisco,14120,Zapopan,PRECANDIDATO,Condicional: declarantes del partido,MC,GABRIELA CÁRDENAS RODRÍGUEZ,22.6,600,4.3,Massive Caller,81,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-06-12,Jalisco,14120,Zapopan,PRECANDIDATO,Condicional: declarantes del partido,MC,GABRIELA CÁRDENAS RODRÍGUEZ,24.1,600,4.3,Massive Caller,81,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-07-12,Jalisco,14120,Zapopan,PRECANDIDATO,Condicional: declarantes del partido,MC,GABRIELA CÁRDENAS RODRÍGUEZ,26.0,600,4.3,Massive Caller,81,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-08-12,Jalisco,14120,Zapopan,PRECANDIDATO,Condicional: declarantes del partido,MC,GABRIELA CÁRDENAS RODRÍGUEZ,24.6,600,4.3,Massive Caller,81,LITERAL,
2025-09-12,Jalisco,14120,Zapopan,PRECANDIDATO,Condicional: declarantes del partido,MC,AÚN NO DECIDE,,600,4.3,Massive Caller,81,AUSENTE,Marcador ocluido; no resuelto automáticamente
2025-10-12,Jalisco,14120,Zapopan,PRECANDIDATO,Condicional: declarantes del partido,MC,AÚN NO DECIDE,,600,4.3,Massive Caller,81,AUSENTE,Marcador ocluido; no resuelto automáticamente
2025-11-12,Jalisco,14120,Zapopan,PRECANDIDATO,Condicional: declarantes del partido,MC,AÚN NO DECIDE,,600,4.3,Massive Caller,81,AUSENTE,Marcador ocluido; no resuelto automáticamente
2025-12-12,Jalisco,14120,Zapopan,PRECANDIDATO,Condicional: declarantes del partido,MC,AÚN NO DECIDE,,600,4.3,Massive Caller,81,AUSENTE,Marcador ocluido; no resuelto automáticamente
2026-01-12,Jalisco,14120,Zapopan,PRECANDIDATO,Condicional: declarantes del partido,MC,AÚN NO DECIDE,,600,4.3,Massive Caller,81,AUSENTE,Marcador ocluido; no resuelto automáticamente
2026-02-12,Jalisco,14120,Zapopan,PRECANDIDATO,Condicional: declarantes del partido,MC,AÚN NO DECIDE,,600,4.3,Massive Caller,81,AUSENTE,Marcador ocluido; no resuelto automáticamente
2026-03-12,Jalisco,14120,Zapopan,PRECANDIDATO,Condicional: declarantes del partido,MC,AÚN NO DECIDE,25.3,600,4.3,Massive Caller,81,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-04-12,Jalisco,14120,Zapopan,PRECANDIDATO,Condicional: declarantes del partido,MC,AÚN NO DECIDE,24.1,600,4.3,Massive Caller,81,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-05-12,Jalisco,14120,Zapopan,PRECANDIDATO,Condicional: declarantes del partido,MC,AÚN NO DECIDE,27.3,600,4.3,Massive Caller,81,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-06-12,Jalisco,14120,Zapopan,PRECANDIDATO,Condicional: declarantes del partido,MC,AÚN NO DECIDE,23.4,600,4.3,Massive Caller,81,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-07-12,Jalisco,14120,Zapopan,PRECANDIDATO,Condicional: declarantes del partido,MC,AÚN NO DECIDE,22.3,600,4.3,Massive Caller,81,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-08-12,Jalisco,14120,Zapopan,PRECANDIDATO,Condicional: declarantes del partido,MC,AÚN NO DECIDE,20.3,600,4.3,Massive Caller,81,LITERAL,
2025-09-12,Jalisco,14120,Zapopan,PRECANDIDATO,Condicional: declarantes del partido,MC,MÓNICA MAGAÑA,25.3,600,4.3,Massive Caller,81,PONDERADO,Serie superpuesta con otra del mismo color en esta ola
2025-10-12,Jalisco,14120,Zapopan,PRECANDIDATO,Condicional: declarantes del partido,MC,MÓNICA MAGAÑA,22.1,600,4.3,Massive Caller,81,PONDERADO,Serie superpuesta con otra del mismo color en esta ola
2025-11-12,Jalisco,14120,Zapopan,PRECANDIDATO,Condicional: declarantes del partido,MC,MÓNICA MAGAÑA,18.7,600,4.3,Massive Caller,81,PONDERADO,Serie superpuesta con otra del mismo color en esta ola
2025-12-12,Jalisco,14120,Zapopan,PRECANDIDATO,Condicional: declarantes del partido,MC,MÓNICA MAGAÑA,16.5,600,4.3,Massive Caller,81,PONDERADO,Serie superpuesta con otra del mismo color en esta ola
2026-01-12,Jalisco,14120,Zapopan,PRECANDIDATO,Condicional: declarantes del partido,MC,MÓNICA MAGAÑA,17.9,600,4.3,Massive Caller,81,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-02-12,Jalisco,14120,Zapopan,PRECANDIDATO,Condicional: declarantes del partido,MC,MÓNICA MAGAÑA,15.6,600,4.3,Massive Caller,81,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-03-12,Jalisco,14120,Zapopan,PRECANDIDATO,Condicional: declarantes del partido,MC,MÓNICA MAGAÑA,17.1,600,4.3,Massive Caller,81,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-04-12,Jalisco,14120,Zapopan,PRECANDIDATO,Condicional: declarantes del partido,MC,MÓNICA MAGAÑA,15.2,600,4.3,Massive Caller,81,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-05-12,Jalisco,14120,Zapopan,PRECANDIDATO,Condicional: declarantes del partido,MC,MÓNICA MAGAÑA,17.3,600,4.3,Massive Caller,81,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-06-12,Jalisco,14120,Zapopan,PRECANDIDATO,Condicional: declarantes del partido,MC,MÓNICA MAGAÑA,18.2,600,4.3,Massive Caller,81,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-07-12,Jalisco,14120,Zapopan,PRECANDIDATO,Condicional: declarantes del partido,MC,MÓNICA MAGAÑA,17.2,600,4.3,Massive Caller,81,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-08-12,Jalisco,14120,Zapopan,PRECANDIDATO,Condicional: declarantes del partido,MC,MÓNICA MAGAÑA,18.6,600,4.3,Massive Caller,81,LITERAL,
2025-09-12,Jalisco,14120,Zapopan,PRECANDIDATO,Condicional: declarantes del partido,MC,OTRO,32.2,600,4.3,Massive Caller,81,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2025-10-12,Jalisco,14120,Zapopan,PRECANDIDATO,Condicional: declarantes del partido,MC,OTRO,27.9,600,4.3,Massive Caller,81,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2025-11-12,Jalisco,14120,Zapopan,PRECANDIDATO,Condicional: declarantes del partido,MC,OTRO,25.7,600,4.3,Massive Caller,81,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2025-12-12,Jalisco,14120,Zapopan,PRECANDIDATO,Condicional: declarantes del partido,MC,OTRO,24.8,600,4.3,Massive Caller,81,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-01-12,Jalisco,14120,Zapopan,PRECANDIDATO,Condicional: declarantes del partido,MC,OTRO,23.6,600,4.3,Massive Caller,81,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-02-12,Jalisco,14120,Zapopan,PRECANDIDATO,Condicional: declarantes del partido,MC,OTRO,22.1,600,4.3,Massive Caller,81,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-03-12,Jalisco,14120,Zapopan,PRECANDIDATO,Condicional: declarantes del partido,MC,OTRO,18.3,600,4.3,Massive Caller,81,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-04-12,Jalisco,14120,Zapopan,PRECANDIDATO,Condicional: declarantes del partido,MC,OTRO,18.2,600,4.3,Massive Caller,81,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-05-12,Jalisco,14120,Zapopan,PRECANDIDATO,Condicional: declarantes del partido,MC,OTRO,16.7,600,4.3,Massive Caller,81,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-06-12,Jalisco,14120,Zapopan,PRECANDIDATO,Condicional: declarantes del partido,MC,OTRO,14.6,600,4.3,Massive Caller,81,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-07-12,Jalisco,14120,Zapopan,PRECANDIDATO,Condicional: declarantes del partido,MC,OTRO,15.7,600,4.3,Massive Caller,81,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-08-12,Jalisco,14120,Zapopan,PRECANDIDATO,Condicional: declarantes del partido,MC,OTRO,17.8,600,4.3,Massive Caller,81,LITERAL,
2025-09-12,Jalisco,14120,Zapopan,PRECANDIDATO,Condicional: declarantes del partido,MC,ÓSCAR JAVIER RAMÍREZ CASTELLANOS,3.4,600,4.3,Massive Caller,81,PONDERADO,Serie superpuesta con otra del mismo color en esta ola
2025-10-12,Jalisco,14120,Zapopan,PRECANDIDATO,Condicional: declarantes del partido,MC,ÓSCAR JAVIER RAMÍREZ CASTELLANOS,10.3,600,4.3,Massive Caller,81,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2025-11-12,Jalisco,14120,Zapopan,PRECANDIDATO,Condicional: declarantes del partido,MC,ÓSCAR JAVIER RAMÍREZ CASTELLANOS,11.4,600,4.3,Massive Caller,81,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2025-12-12,Jalisco,14120,Zapopan,PRECANDIDATO,Condicional: declarantes del partido,MC,ÓSCAR JAVIER RAMÍREZ CASTELLANOS,10.3,600,4.3,Massive Caller,81,PONDERADO,Serie superpuesta con otra del mismo color en esta ola
2026-01-12,Jalisco,14120,Zapopan,PRECANDIDATO,Condicional: declarantes del partido,MC,ÓSCAR JAVIER RAMÍREZ CASTELLANOS,12.2,600,4.3,Massive Caller,81,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-02-12,Jalisco,14120,Zapopan,PRECANDIDATO,Condicional: declarantes del partido,MC,ÓSCAR JAVIER RAMÍREZ CASTELLANOS,15.6,600,4.3,Massive Caller,81,PONDERADO,Serie superpuesta con otra del mismo color en esta ola
2026-03-12,Jalisco,14120,Zapopan,PRECANDIDATO,Condicional: declarantes del partido,MC,ÓSCAR JAVIER RAMÍREZ CASTELLANOS,12.7,600,4.3,Massive Caller,81,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-04-12,Jalisco,14120,Zapopan,PRECANDIDATO,Condicional: declarantes del partido,MC,ÓSCAR JAVIER RAMÍREZ CASTELLANOS,11.0,600,4.3,Massive Caller,81,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-05-12,Jalisco,14120,Zapopan,PRECANDIDATO,Condicional: declarantes del partido,MC,ÓSCAR JAVIER RAMÍREZ CASTELLANOS,8.7,600,4.3,Massive Caller,81,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-06-12,Jalisco,14120,Zapopan,PRECANDIDATO,Condicional: declarantes del partido,MC,ÓSCAR JAVIER RAMÍREZ CASTELLANOS,9.8,600,4.3,Massive Caller,81,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-07-12,Jalisco,14120,Zapopan,PRECANDIDATO,Condicional: declarantes del partido,MC,ÓSCAR JAVIER RAMÍREZ CASTELLANOS,11.2,600,4.3,Massive Caller,81,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-08-12,Jalisco,14120,Zapopan,PRECANDIDATO,Condicional: declarantes del partido,MC,ÓSCAR JAVIER RAMÍREZ CASTELLANOS,10.2,600,4.3,Massive Caller,81,LITERAL,
2025-09-12,Jalisco,14120,Zapopan,PRECANDIDATO,Condicional: declarantes del partido,MC,MIRZA FLORES GÓMEZ,3.4,600,4.3,Massive Caller,81,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2025-10-12,Jalisco,14120,Zapopan,PRECANDIDATO,Condicional: declarantes del partido,MC,MIRZA FLORES GÓMEZ,4.4,600,4.3,Massive Caller,81,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2025-11-12,Jalisco,14120,Zapopan,PRECANDIDATO,Condicional: declarantes del partido,MC,MIRZA FLORES GÓMEZ,7.1,600,4.3,Massive Caller,81,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2025-12-12,Jalisco,14120,Zapopan,PRECANDIDATO,Condicional: declarantes del partido,MC,MIRZA FLORES GÓMEZ,10.3,600,4.3,Massive Caller,81,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-01-12,Jalisco,14120,Zapopan,PRECANDIDATO,Condicional: declarantes del partido,MC,MIRZA FLORES GÓMEZ,8.9,600,4.3,Massive Caller,81,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-02-12,Jalisco,14120,Zapopan,PRECANDIDATO,Condicional: declarantes del partido,MC,MIRZA FLORES GÓMEZ,6.6,600,4.3,Massive Caller,81,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-03-12,Jalisco,14120,Zapopan,PRECANDIDATO,Condicional: declarantes del partido,MC,MIRZA FLORES GÓMEZ,9.5,600,4.3,Massive Caller,81,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-04-12,Jalisco,14120,Zapopan,PRECANDIDATO,Condicional: declarantes del partido,MC,MIRZA FLORES GÓMEZ,11.0,600,4.3,Massive Caller,81,PONDERADO,Serie superpuesta con otra del mismo color en esta ola
2026-05-12,Jalisco,14120,Zapopan,PRECANDIDATO,Condicional: declarantes del partido,MC,MIRZA FLORES GÓMEZ,7.3,600,4.3,Massive Caller,81,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-06-12,Jalisco,14120,Zapopan,PRECANDIDATO,Condicional: declarantes del partido,MC,MIRZA FLORES GÓMEZ,9.8,600,4.3,Massive Caller,81,PONDERADO,Serie superpuesta con otra del mismo color en esta ola
2026-07-12,Jalisco,14120,Zapopan,PRECANDIDATO,Condicional: declarantes del partido,MC,MIRZA FLORES GÓMEZ,7.5,600,4.3,Massive Caller,81,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2026-08-12,Jalisco,14120,Zapopan,PRECANDIDATO,Condicional: declarantes del partido,MC,MIRZA FLORES GÓMEZ,8.5,600,4.3,Massive Caller,81,LITERAL,
2026-08-12,Jalisco,14097,Tlajomulco de Zúñiga,INTENCION_PARTIDO,Total de entrevistados,,MORENA,35.2,600,4.3,Massive Caller,38,LITERAL,
2026-08-12,Jalisco,14097,Tlajomulco de Zúñiga,INTENCION_PARTIDO,Total de entrevistados,,MC,23.9,600,4.3,Massive Caller,38,LITERAL,
2026-08-12,Jalisco,14097,Tlajomulco de Zúñiga,INTENCION_PARTIDO,Total de entrevistados,,PAN,13.3,600,4.3,Massive Caller,38,LITERAL,
2026-08-12,Jalisco,14097,Tlajomulco de Zúñiga,INTENCION_PARTIDO,Total de entrevistados,,PRI,8.6,600,4.3,Massive Caller,38,LITERAL,
2026-08-12,Jalisco,14097,Tlajomulco de Zúñiga,INTENCION_PARTIDO,Total de entrevistados,,PT,3.1,600,4.3,Massive Caller,38,LITERAL,
2026-08-12,Jalisco,14097,Tlajomulco de Zúñiga,INTENCION_PARTIDO,Total de entrevistados,,PVEM,1.7,600,4.3,Massive Caller,38,LITERAL,
2026-08-12,Jalisco,14097,Tlajomulco de Zúñiga,INTENCION_PARTIDO,Total de entrevistados,,AÚN NO DECIDE,14.2,600,4.3,Massive Caller,38,LITERAL,
2026-08-12,Jalisco,14097,Tlajomulco de Zúñiga,PRECANDIDATO,Condicional: declarantes del partido,PAN,SALVADOR GÓMEZ,28.4,600,4.3,Massive Caller,40,LITERAL,
2026-08-12,Jalisco,14097,Tlajomulco de Zúñiga,PRECANDIDATO,Condicional: declarantes del partido,PAN,MARÍA ELENA RIVERA ESTRADA,20.1,600,4.3,Massive Caller,40,LITERAL,
2026-08-12,Jalisco,14097,Tlajomulco de Zúñiga,PRECANDIDATO,Condicional: declarantes del partido,PAN,OTRO,26.9,600,4.3,Massive Caller,40,LITERAL,
2026-08-12,Jalisco,14097,Tlajomulco de Zúñiga,PRECANDIDATO,Condicional: declarantes del partido,PAN,AÚN NO DECIDE,24.6,600,4.3,Massive Caller,40,LITERAL,
2026-08-12,Jalisco,14097,Tlajomulco de Zúñiga,PRECANDIDATO,Condicional: declarantes del partido,PRI,MARCOS ROSALÍO TORRES,38.3,600,4.3,Massive Caller,42,LITERAL,
2026-08-12,Jalisco,14097,Tlajomulco de Zúñiga,PRECANDIDATO,Condicional: declarantes del partido,PRI,OTRO,34.2,600,4.3,Massive Caller,42,LITERAL,
2026-08-12,Jalisco,14097,Tlajomulco de Zúñiga,PRECANDIDATO,Condicional: declarantes del partido,PRI,AÚN NO DECIDE,27.5,600,4.3,Massive Caller,42,LITERAL,
2026-08-12,Jalisco,14097,Tlajomulco de Zúñiga,PRECANDIDATO,Condicional: declarantes del partido,MORENA,"LOURDES ""LULÚ"" BARRERA RAZO",19.7,600,4.3,Massive Caller,44,LITERAL,
2026-08-12,Jalisco,14097,Tlajomulco de Zúñiga,PRECANDIDATO,Condicional: declarantes del partido,MORENA,MARCELA MICHEL LÓPEZ,18.3,600,4.3,Massive Caller,44,LITERAL,
2026-08-12,Jalisco,14097,Tlajomulco de Zúñiga,PRECANDIDATO,Condicional: declarantes del partido,MORENA,TONY ZAPIÉN,15.5,600,4.3,Massive Caller,44,LITERAL,
2026-08-12,Jalisco,14097,Tlajomulco de Zúñiga,PRECANDIDATO,Condicional: declarantes del partido,MORENA,MARISOL PALACIOS RAMÍREZ,12.7,600,4.3,Massive Caller,44,LITERAL,
2026-08-12,Jalisco,14097,Tlajomulco de Zúñiga,PRECANDIDATO,Condicional: declarantes del partido,MORENA,ALBERTO MARTÍNEZ GUTIÉRREZ,11.3,600,4.3,Massive Caller,44,LITERAL,
2026-08-12,Jalisco,14097,Tlajomulco de Zúñiga,PRECANDIDATO,Condicional: declarantes del partido,MORENA,MARIANA CASILLAS GUERRERO,8.5,600,4.3,Massive Caller,44,LITERAL,
2026-08-12,Jalisco,14097,Tlajomulco de Zúñiga,PRECANDIDATO,Condicional: declarantes del partido,MORENA,OTRO,3.5,600,4.3,Massive Caller,44,LITERAL,
2026-08-12,Jalisco,14097,Tlajomulco de Zúñiga,PRECANDIDATO,Condicional: declarantes del partido,MORENA,AÚN NO DECIDE,10.5,600,4.3,Massive Caller,44,LITERAL,
2026-08-12,Jalisco,14097,Tlajomulco de Zúñiga,PRECANDIDATO,Condicional: declarantes del partido,MC,GERARDO QUIRINO VELÁZQUEZ CHÁVEZ,62.2,600,4.3,Massive Caller,46,LITERAL,
2026-08-12,Jalisco,14097,Tlajomulco de Zúñiga,PRECANDIDATO,Condicional: declarantes del partido,MC,ADRIANA GABRIELA MEDINA ORTIZ,9.5,600,4.3,Massive Caller,46,LITERAL,
2026-08-12,Jalisco,14097,Tlajomulco de Zúñiga,PRECANDIDATO,Condicional: declarantes del partido,MC,FABIOLA SERRATOS LÓPEZ,4.1,600,4.3,Massive Caller,46,LITERAL,
2026-08-12,Jalisco,14097,Tlajomulco de Zúñiga,PRECANDIDATO,Condicional: declarantes del partido,MC,OTRO,11.5,600,4.3,Massive Caller,46,LITERAL,
2026-08-12,Jalisco,14097,Tlajomulco de Zúñiga,PRECANDIDATO,Condicional: declarantes del partido,MC,AÚN NO DECIDE,12.7,600,4.3,Massive Caller,46,LITERAL,
2026-08-12,Jalisco,14097,Tlajomulco de Zúñiga,REELECCION,Total de entrevistados,MC,SÍ,45.1,600,4.3,Massive Caller,48,LITERAL,
2026-08-12,Jalisco,14097,Tlajomulco de Zúñiga,REELECCION,Total de entrevistados,MC,NO,54.9,600,4.3,Massive Caller,48,LITERAL,
2026-08-12,Jalisco,14098,San Pedro Tlaquepaque,INTENCION_PARTIDO,Total de entrevistados,,MORENA,34.8,600,4.3,Massive Caller,50,LITERAL,
2026-08-12,Jalisco,14098,San Pedro Tlaquepaque,INTENCION_PARTIDO,Total de entrevistados,,MC,20.7,600,4.3,Massive Caller,50,LITERAL,
2026-08-12,Jalisco,14098,San Pedro Tlaquepaque,INTENCION_PARTIDO,Total de entrevistados,,PAN,16.3,600,4.3,Massive Caller,50,LITERAL,
2026-08-12,Jalisco,14098,San Pedro Tlaquepaque,INTENCION_PARTIDO,Total de entrevistados,,PRI,12.5,600,4.3,Massive Caller,50,LITERAL,
2026-08-12,Jalisco,14098,San Pedro Tlaquepaque,INTENCION_PARTIDO,Total de entrevistados,,PT,2.2,600,4.3,Massive Caller,50,LITERAL,
2026-08-12,Jalisco,14098,San Pedro Tlaquepaque,INTENCION_PARTIDO,Total de entrevistados,,PVEM,1.6,600,4.3,Massive Caller,50,LITERAL,
2026-08-12,Jalisco,14098,San Pedro Tlaquepaque,INTENCION_PARTIDO,Total de entrevistados,,AÚN NO DECIDE,11.9,600,4.3,Massive Caller,50,LITERAL,
2026-08-12,Jalisco,14098,San Pedro Tlaquepaque,PRECANDIDATO,Condicional: declarantes del partido,PAN,ISAÍAS CORTÉS BERUMEN,25.9,600,4.3,Massive Caller,52,LITERAL,
2026-08-12,Jalisco,14098,San Pedro Tlaquepaque,PRECANDIDATO,Condicional: declarantes del partido,PAN,MARÍA DEL ROSARIO (CHAYITO) VELÁZQUEZ,20.4,600,4.3,Massive Caller,52,LITERAL,
2026-08-12,Jalisco,14098,San Pedro Tlaquepaque,PRECANDIDATO,Condicional: declarantes del partido,PAN,MARÍA FERNANDA GONZÁLEZ REYNOSO,16.7,600,4.3,Massive Caller,52,LITERAL,
2026-08-12,Jalisco,14098,San Pedro Tlaquepaque,PRECANDIDATO,Condicional: declarantes del partido,PAN,ADENAWER GONZÁLEZ FIERROS,7.4,600,4.3,Massive Caller,52,LITERAL,
2026-08-12,Jalisco,14098,San Pedro Tlaquepaque,PRECANDIDATO,Condicional: declarantes del partido,PAN,OTRO,15.3,600,4.3,Massive Caller,52,LITERAL,
2026-08-12,Jalisco,14098,San Pedro Tlaquepaque,PRECANDIDATO,Condicional: declarantes del partido,PAN,AÚN NO DECIDE,14.3,600,4.3,Massive Caller,52,LITERAL,
2026-08-12,Jalisco,14098,San Pedro Tlaquepaque,PRECANDIDATO,Condicional: declarantes del partido,PRI,"ALFREDO ""EL GÜERO"" BARBA HERNÁNDEZ",33.8,600,4.3,Massive Caller,54,LITERAL,
2026-08-12,Jalisco,14098,San Pedro Tlaquepaque,PRECANDIDATO,Condicional: declarantes del partido,PRI,REGINA MARTÍNEZ GONZÁLEZ,20.3,600,4.3,Massive Caller,54,LITERAL,
2026-08-12,Jalisco,14098,San Pedro Tlaquepaque,PRECANDIDATO,Condicional: declarantes del partido,PRI,OTRO,24.1,600,4.3,Massive Caller,54,LITERAL,
2026-08-12,Jalisco,14098,San Pedro Tlaquepaque,PRECANDIDATO,Condicional: declarantes del partido,PRI,AÚN NO DECIDE,21.8,600,4.3,Massive Caller,54,LITERAL,
2026-08-12,Jalisco,14098,San Pedro Tlaquepaque,PRECANDIDATO,Condicional: declarantes del partido,MORENA,LAURA IMELDA PÉREZ SEGURA,40.1,600,4.3,Massive Caller,56,LITERAL,
2026-08-12,Jalisco,14098,San Pedro Tlaquepaque,PRECANDIDATO,Condicional: declarantes del partido,MORENA,ALEJANDRA DEL ROCÍO BADILLO LÓPEZ,16.7,600,4.3,Massive Caller,56,LITERAL,
2026-08-12,Jalisco,14098,San Pedro Tlaquepaque,PRECANDIDATO,Condicional: declarantes del partido,MORENA,ALBERTO MALDONADO CHAVARÍN,15.6,600,4.3,Massive Caller,56,LITERAL,
2026-08-12,Jalisco,14098,San Pedro Tlaquepaque,PRECANDIDATO,Condicional: declarantes del partido,MORENA,JOSÉ LUIS MONTERDE RAMÍREZ,8.9,600,4.3,Massive Caller,56,LITERAL,
2026-08-12,Jalisco,14098,San Pedro Tlaquepaque,PRECANDIDATO,Condicional: declarantes del partido,MORENA,OTRO,8.3,600,4.3,Massive Caller,56,LITERAL,
2026-08-12,Jalisco,14098,San Pedro Tlaquepaque,PRECANDIDATO,Condicional: declarantes del partido,MORENA,AÚN NO DECIDE,10.4,600,4.3,Massive Caller,56,LITERAL,
2026-08-12,Jalisco,14098,San Pedro Tlaquepaque,PRECANDIDATO,Condicional: declarantes del partido,MC,CITLALLI AMAYA,44.2,600,4.3,Massive Caller,58,LITERAL,
2026-08-12,Jalisco,14098,San Pedro Tlaquepaque,PRECANDIDATO,Condicional: declarantes del partido,MC,MARCO ANTONIO FUENTES ONTIVEROS,11.9,600,4.3,Massive Caller,58,LITERAL,
2026-08-12,Jalisco,14098,San Pedro Tlaquepaque,PRECANDIDATO,Condicional: declarantes del partido,MC,LAURA ALCÁNTAR DÍAZ,9.5,600,4.3,Massive Caller,58,LITERAL,
2026-08-12,Jalisco,14098,San Pedro Tlaquepaque,PRECANDIDATO,Condicional: declarantes del partido,MC,OTRO,12.9,600,4.3,Massive Caller,58,LITERAL,
2026-08-12,Jalisco,14098,San Pedro Tlaquepaque,PRECANDIDATO,Condicional: declarantes del partido,MC,AÚN NO DECIDE,21.5,600,4.3,Massive Caller,58,LITERAL,
2026-08-12,Jalisco,14098,San Pedro Tlaquepaque,PRECANDIDATO,Condicional: declarantes del partido,PVEM,ALBERTO ALFARO GARCÍA,38.3,600,4.3,Massive Caller,60,LITERAL,
2026-08-12,Jalisco,14098,San Pedro Tlaquepaque,PRECANDIDATO,Condicional: declarantes del partido,PVEM,OTRO,39.2,600,4.3,Massive Caller,60,LITERAL,
2026-08-12,Jalisco,14098,San Pedro Tlaquepaque,PRECANDIDATO,Condicional: declarantes del partido,PVEM,AÚN NO DECIDE,22.5,600,4.3,Massive Caller,60,LITERAL,
2026-08-12,Jalisco,14098,San Pedro Tlaquepaque,REELECCION,Total de entrevistados,MORENA,SÍ,40.5,600,4.3,Massive Caller,62,LITERAL,
2026-08-12,Jalisco,14098,San Pedro Tlaquepaque,REELECCION,Total de entrevistados,MORENA,NO,59.5,600,4.3,Massive Caller,62,LITERAL,
2025-07-12,Jalisco,14097,Tlajomulco de Zúñiga,INTENCION_PARTIDO,Total de entrevistados,,MORENA,36.1,600,4.3,Massive Caller,39,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2025-08-12,Jalisco,14097,Tlajomulco de Zúñiga,INTENCION_PARTIDO,Total de entrevistados,,MORENA,37.5,600,4.3,Massive Caller,39,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
2025-09-12,Jalisco,14097,Tlajomulco de Zúñiga,INTENCION_PARTIDO,Total de entrevistados,,MORENA,40.1,600,4.3,Massive Caller,39,PONDERADO,Serie histórica sin etiqueta numérica en la fuente
